"","Country","MYEAR","DATE","Latitude","Longitude","Species","NOINP","MATRX","Value.mgperkg","PARAM","BASIS","QFLAG","DETLI.mgperkg","LMQNT","UNCRT"
"1","The Netherlands",1982,"17/10/1982",51.68333333,3.8,"Mytilus edulis",50,"SB",0.12,"Cd","W","",0.002,NA,NA
"2","The Netherlands",1982,"15/04/1982",51.41666667,3.55,"Mytilus edulis",50,"SB",0.55,"Cd","W","",0.002,NA,NA
"3","The Netherlands",1982,"15/04/1982",51.35,3.83333333,"Mytilus edulis",50,"SB",2.6,"Cd","W","",0.002,NA,NA
"4","The Netherlands",1982,"15/04/1982",51.23333333,4.21666667,"Mytilus edulis",50,"SB",3.8,"Cd","W","",0.002,NA,NA
"5","The Netherlands",1982,"17/10/1982",53.33333333,6.95,"Mytilus edulis",50,"SB",0.19,"Cd","W","",0.002,NA,NA
"6","The Netherlands",1982,"17/10/1982",52.28333333,4.3,"Mytilus edulis",34,"SB",0.32,"Cd","W","",0.002,NA,NA
"7","The Netherlands",1982,"17/10/1982",53.06666667,5.06666667,"Mytilus edulis",49,"SB",0.09,"Cd","W","",0.002,NA,NA
"8","The Netherlands",1982,"17/10/1982",51.41666667,3.55,"Mytilus edulis",50,"SB",0.51,"Cd","W","",0.002,NA,NA
"9","The Netherlands",1982,"17/10/1982",51.23333333,4.21666667,"Mytilus edulis",50,"SB",3.1,"Cd","W","",0.002,NA,NA
"10","The Netherlands",1982,"15/04/1982",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.24,"Cd","W","",0.002,NA,NA
"11","The Netherlands",1982,"17/10/1982",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.13,"Cd","W","",0.002,NA,NA
"12","The Netherlands",1982,"15/04/1982",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.18,"Cd","W","",0.002,NA,NA
"13","The Netherlands",1982,"15/04/1982",51.68333333,3.8,"Mytilus edulis",50,"SB",0.25,"Cd","W","",0.002,NA,NA
"14","The Netherlands",1982,"15/04/1982",53.66666667,6.58333333,"Mytilus edulis",49,"SB",0.21,"Cd","W","",0.002,NA,NA
"15","The Netherlands",1982,"17/10/1982",51.35,3.83333333,"Mytilus edulis",50,"SB",2.5,"Cd","W","",0.002,NA,NA
"16","The Netherlands",1982,"15/04/1982",53.33333333,6.95,"Mytilus edulis",50,"SB",0.28,"Cd","W","",0.002,NA,NA
"17","The Netherlands",1982,"17/10/1982",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.14,"Cd","W","",0.002,NA,NA
"18","The Netherlands",1982,"15/04/1982",52.28333333,4.3,"Mytilus edulis",50,"SB",0.32,"Cd","W","",0.002,NA,NA
"19","The Netherlands",1980,"23/04/1980",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.42,"Pb","W","",0.03,NA,NA
"20","The Netherlands",1980,"20/10/1980",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.74,"Pb","W","",0.03,NA,NA
"21","The Netherlands",1980,"23/04/1980",53.33333333,6.95,"Mytilus edulis",50,"SB",0.51,"Pb","W","",0.03,NA,NA
"22","The Netherlands",1980,"20/10/1980",51.68333333,3.8,"Mytilus edulis",50,"SB",0.55,"Pb","W","",0.03,NA,NA
"23","The Netherlands",1980,"23/04/1980",52.28333333,4.3,"Mytilus edulis",50,"SB",0.66,"Pb","W","",0.03,NA,NA
"24","The Netherlands",1980,"20/10/1980",52.28333333,4.3,"Mytilus edulis",50,"SB",0.78,"Pb","W","",0.03,NA,NA
"25","The Netherlands",1980,"20/10/1980",51.35,3.83333333,"Mytilus edulis",50,"SB",2,"Pb","W","",0.03,NA,NA
"26","The Netherlands",1980,"13/05/1980",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.7,"Pb","W","",0.03,NA,NA
"27","The Netherlands",1980,"13/05/1980",51.41666667,3.55,"Mytilus edulis",50,"SB",1.2,"Pb","W","",0.03,NA,NA
"28","The Netherlands",1980,"20/10/1980",51.41666667,3.55,"Mytilus edulis",50,"SB",1.3,"Pb","W","",0.03,NA,NA
"29","The Netherlands",1980,"13/05/1980",51.35,3.83333333,"Mytilus edulis",50,"SB",0.9,"Pb","W","",0.03,NA,NA
"30","The Netherlands",1980,"20/10/1980",51.23333333,4.21666667,"Mytilus edulis",52,"SB",1.1,"Pb","W","",0.03,NA,NA
"31","The Netherlands",1980,"23/04/1980",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.4,"Pb","W","",0.03,NA,NA
"32","The Netherlands",1980,"23/04/1980",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.66,"Pb","W","",0.03,NA,NA
"33","The Netherlands",1980,"20/10/1980",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.69,"Pb","W","",0.03,NA,NA
"34","The Netherlands",1979,"30/04/1979",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.33,"Cd","W","",0.002,NA,NA
"35","The Netherlands",1979,"30/10/1979",51.23333333,4.21666667,"Mytilus edulis",50,"SB",2.53,"Cd","W","",0.002,NA,NA
"36","The Netherlands",1979,"30/10/1979",51.41666667,3.55,"Mytilus edulis",50,"SB",2.82,"Cd","W","",0.002,NA,NA
"37","The Netherlands",1979,"30/10/1979",51.35,3.83333333,"Mytilus edulis",50,"SB",0.5,"Cd","W","",0.002,NA,NA
"38","The Netherlands",1979,"30/04/1979",51.35,3.83333333,"Mytilus edulis",50,"SB",2.75,"Cd","W","",0.002,NA,NA
"39","The Netherlands",1979,"30/10/1979",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.18,"Cd","W","",0.002,NA,NA
"40","The Netherlands",1979,"30/10/1979",52.28333333,4.3,"Mytilus edulis",50,"SB",0.36,"Cd","W","",0.002,NA,NA
"41","The Netherlands",1979,"30/04/1979",51.23333333,4.21666667,"Mytilus edulis",50,"SB",3.05,"Cd","W","",0.002,NA,NA
"42","The Netherlands",1979,"30/10/1979",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.1,"Cd","W","",0.002,NA,NA
"43","The Netherlands",1979,"30/10/1979",51.68333333,3.8,"Mytilus edulis",50,"SB",0.14,"Cd","W","",0.002,NA,NA
"44","The Netherlands",1980,"23/04/1980",51.68333333,3.8,"Mytilus edulis",50,"SB",0.8,"Pb","W","",0.03,NA,NA
"45","The Netherlands",1980,"13/05/1980",51.23333333,4.21666667,"Mytilus edulis",50,"SB",6.6,"Cd","W","",0.002,NA,NA
"46","The Netherlands",1980,"13/05/1980",51.41666667,3.55,"Mytilus edulis",50,"SB",0.69,"Cd","W","",0.002,NA,NA
"47","The Netherlands",1980,"20/10/1980",51.41666667,3.55,"Mytilus edulis",50,"SB",1.05,"Cd","W","",0.002,NA,NA
"48","The Netherlands",1980,"13/05/1980",51.35,3.83333333,"Mytilus edulis",50,"SB",2.8,"Cd","W","",0.002,NA,NA
"49","The Netherlands",1980,"23/04/1980",51.68333333,3.8,"Mytilus edulis",50,"SB",0.38,"Cd","W","",0.002,NA,NA
"50","The Netherlands",1980,"20/10/1980",51.23333333,4.21666667,"Mytilus edulis",52,"SB",12.8,"Cd","W","",0.002,NA,NA
"51","The Netherlands",1980,"23/04/1980",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.34,"Cd","W","",0.002,NA,NA
"52","The Netherlands",1979,"30/04/1979",51.41666667,3.55,"Mytilus edulis",50,"SB",1.5,"Cd","W","",0.002,NA,NA
"53","The Netherlands",1979,"30/04/1979",52.28333333,4.3,"Mytilus edulis",50,"SB",1.05,"Cd","W","",0.002,NA,NA
"54","The Netherlands",1979,"30/04/1979",51.68333333,3.8,"Mytilus edulis",50,"SB",0.4,"Cd","W","",0.002,NA,NA
"55","The Netherlands",1980,"23/04/1980",53.33333333,6.95,"Mytilus edulis",50,"SB",0.48,"Cd","W","",0.002,NA,NA
"56","The Netherlands",1980,"20/10/1980",51.68333333,3.8,"Mytilus edulis",50,"SB",0.39,"Cd","W","",0.002,NA,NA
"57","The Netherlands",1980,"23/04/1980",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.36,"Cd","W","",0.002,NA,NA
"58","The Netherlands",1980,"20/10/1980",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.12,"Cd","W","",0.002,NA,NA
"59","The Netherlands",1980,"23/04/1980",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.32,"Cd","W","",0.002,NA,NA
"60","The Netherlands",1980,"20/10/1980",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.33,"Cd","W","",0.002,NA,NA
"61","The Netherlands",1980,"23/04/1980",52.28333333,4.3,"Mytilus edulis",50,"SB",1,"Cd","W","",0.002,NA,NA
"62","The Netherlands",1980,"20/10/1980",52.28333333,4.3,"Mytilus edulis",50,"SB",0.71,"Cd","W","",0.002,NA,NA
"63","The Netherlands",1982,"15/04/1982",53.66666667,6.58333333,"Mytilus edulis",49,"SB",0.51,"Pb","W","",0.03,NA,NA
"64","The Netherlands",1982,"17/10/1982",51.35,3.83333333,"Mytilus edulis",50,"SB",0.42,"Pb","W","",0.03,NA,NA
"65","The Netherlands",1982,"15/04/1982",53.33333333,6.95,"Mytilus edulis",50,"SB",0.49,"Pb","W","",0.03,NA,NA
"66","The Netherlands",1982,"17/10/1982",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.3,"Pb","W","",0.03,NA,NA
"67","The Netherlands",1982,"15/04/1982",52.28333333,4.3,"Mytilus edulis",50,"SB",0.94,"Pb","W","",0.03,NA,NA
"68","The Netherlands",1982,"17/10/1982",51.41666667,3.55,"Mytilus edulis",50,"SB",0.52,"Pb","W","",0.03,NA,NA
"69","The Netherlands",1982,"17/10/1982",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.58,"Pb","W","",0.03,NA,NA
"70","The Netherlands",1982,"15/04/1982",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.56,"Pb","W","",0.03,NA,NA
"71","The Netherlands",1982,"17/10/1982",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.26,"Pb","W","",0.03,NA,NA
"72","The Netherlands",1982,"15/04/1982",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.44,"Pb","W","",0.03,NA,NA
"73","The Netherlands",1982,"17/10/1982",51.68333333,3.8,"Mytilus edulis",50,"SB",0.25,"Pb","W","",0.03,NA,NA
"74","The Netherlands",1982,"15/04/1982",51.41666667,3.55,"Mytilus edulis",50,"SB",0.79,"Pb","W","",0.03,NA,NA
"75","The Netherlands",1982,"15/04/1982",51.35,3.83333333,"Mytilus edulis",50,"SB",1.17,"Pb","W","",0.03,NA,NA
"76","The Netherlands",1982,"15/04/1982",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.76,"Pb","W","",0.03,NA,NA
"77","The Netherlands",1982,"17/10/1982",53.33333333,6.95,"Mytilus edulis",50,"SB",0.28,"Pb","W","",0.03,NA,NA
"78","The Netherlands",1982,"17/10/1982",52.28333333,4.3,"Mytilus edulis",34,"SB",0.94,"Pb","W","",0.03,NA,NA
"79","The Netherlands",1982,"17/10/1982",53.06666667,5.06666667,"Mytilus edulis",49,"SB",0.36,"Pb","W","",0.03,NA,NA
"80","The Netherlands",1982,"15/04/1982",51.68333333,3.8,"Mytilus edulis",50,"SB",0.58,"Pb","W","",0.03,NA,NA
"81","The Netherlands",1981,"16/04/1981",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.77,"Pb","W","",0.03,NA,NA
"82","The Netherlands",1981,"16/10/1981",53.33333333,6.95,"Mytilus edulis",50,"SB",0.51,"Pb","W","",0.03,NA,NA
"83","The Netherlands",1981,"16/04/1981",51.41666667,3.55,"Mytilus edulis",50,"SB",1.15,"Pb","W","",0.03,NA,NA
"84","The Netherlands",1981,"16/10/1981",52.28333333,4.3,"Mytilus edulis",50,"SB",0.65,"Pb","W","",0.03,NA,NA
"85","The Netherlands",1981,"16/04/1981",52.28333333,4.3,"Mytilus edulis",50,"SB",0.85,"Pb","W","",0.03,NA,NA
"86","The Netherlands",1981,"16/10/1981",51.35,3.83333333,"Mytilus edulis",50,"SB",0.73,"Pb","W","",0.03,NA,NA
"87","The Netherlands",1981,"16/10/1981",51.41666667,3.55,"Mytilus edulis",50,"SB",1.14,"Pb","W","",0.03,NA,NA
"88","The Netherlands",1981,"16/10/1981",51.23333333,4.21666667,"Mytilus edulis",50,"SB",0.74,"Pb","W","",0.03,NA,NA
"89","The Netherlands",1981,"16/10/1981",51.68333333,3.8,"Mytilus edulis",50,"SB",0.53,"Pb","W","",0.03,NA,NA
"90","The Netherlands",1981,"16/04/1981",51.35,3.83333333,"Mytilus edulis",50,"SB",1.2,"Pb","W","",0.03,NA,NA
"91","The Netherlands",1981,"16/10/1981",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.59,"Pb","W","",0.03,NA,NA
"92","The Netherlands",1981,"16/04/1981",51.68333333,3.8,"Mytilus edulis",50,"SB",0.64,"Pb","W","",0.03,NA,NA
"93","The Netherlands",1981,"16/04/1981",53.33333333,6.95,"Mytilus edulis",50,"SB",0.58,"Pb","W","",0.03,NA,NA
"94","The Netherlands",1981,"16/04/1981",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.45,"Pb","W","",0.03,NA,NA
"95","The Netherlands",1981,"16/04/1981",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.41,"Pb","W","",0.03,NA,NA
"96","The Netherlands",1981,"16/04/1981",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.54,"Pb","W","",0.03,NA,NA
"97","The Netherlands",1983,"15/04/1983",51.23333333,4.21666667,"Mytilus edulis",50,"SB",3.3,"Cd","W","",0.002,NA,NA
"98","The Netherlands",1983,"15/04/1983",53.33333333,6.95,"Mytilus edulis",50,"SB",0.24,"Cd","W","",0.002,NA,NA
"99","The Netherlands",1983,"17/10/1983",52.28333333,4.3,"Mytilus edulis",50,"SB",0.4,"Cd","W","",0.002,NA,NA
"100","The Netherlands",1983,"17/10/1983",51.68333333,3.8,"Mytilus edulis",50,"SB",0.17,"Cd","W","",0.002,NA,NA
"101","The Netherlands",1983,"15/04/1983",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.24,"Cd","W","",0.002,NA,NA
"102","The Netherlands",1983,"17/10/1983",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.1,"Cd","W","",0.002,NA,NA
"103","The Netherlands",1983,"17/10/1983",51.41666667,3.55,"Mytilus edulis",51,"SB",0.52,"Cd","W","",0.002,NA,NA
"104","The Netherlands",1983,"15/04/1983",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.22,"Cd","W","",0.002,NA,NA
"105","The Netherlands",1983,"15/04/1983",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.15,"Cd","W","",0.002,NA,NA
"106","The Netherlands",1983,"17/10/1983",53.33333333,6.95,"Mytilus edulis",50,"SB",0.11,"Cd","W","",0.002,NA,NA
"107","The Netherlands",1983,"17/10/1983",51.35,3.83333333,"Mytilus edulis",50,"SB",1.7,"Cd","W","",0.002,NA,NA
"108","The Netherlands",1983,"15/04/1983",51.35,3.83333333,"Mytilus edulis",50,"SB",2.2,"Cd","W","",0.002,NA,NA
"109","The Netherlands",1983,"15/04/1983",51.68333333,3.8,"Mytilus edulis",50,"SB",0.22,"Cd","W","",0.002,NA,NA
"110","The Netherlands",1983,"15/04/1983",52.28333333,4.3,"Mytilus edulis",50,"SB",0.25,"Cd","W","",0.002,NA,NA
"111","The Netherlands",1983,"17/10/1983",51.23333333,4.21666667,"Mytilus edulis",50,"SB",4.4,"Cd","W","",0.002,NA,NA
"112","The Netherlands",1983,"15/04/1983",51.41666667,3.55,"Mytilus edulis",50,"SB",0.46,"Cd","W","",0.002,NA,NA
"113","The Netherlands",1983,"17/10/1983",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.14,"Cd","W","",0.002,NA,NA
"114","The Netherlands",1981,"16/04/1981",51.23333333,4.21666667,"Mytilus edulis",50,"SB",6.5,"Cd","W","",0.002,NA,NA
"115","The Netherlands",1981,"16/10/1981",53.33333333,6.95,"Mytilus edulis",50,"SB",0.13,"Cd","W","",0.002,NA,NA
"116","The Netherlands",1981,"16/04/1981",51.41666667,3.55,"Mytilus edulis",50,"SB",1.2,"Cd","W","",0.002,NA,NA
"117","The Netherlands",1981,"16/10/1981",52.28333333,4.3,"Mytilus edulis",50,"SB",0.28,"Cd","W","",0.002,NA,NA
"118","The Netherlands",1981,"16/04/1981",52.28333333,4.3,"Mytilus edulis",50,"SB",0.8,"Cd","W","",0.002,NA,NA
"119","The Netherlands",1981,"16/10/1981",51.68333333,3.8,"Mytilus edulis",50,"SB",0.16,"Cd","W","",0.002,NA,NA
"120","The Netherlands",1981,"16/04/1981",51.35,3.83333333,"Mytilus edulis",50,"SB",5.15,"Cd","W","",0.002,NA,NA
"121","The Netherlands",1981,"16/10/1981",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.14,"Cd","W","",0.002,NA,NA
"122","The Netherlands",1981,"16/04/1981",51.68333333,3.8,"Mytilus edulis",50,"SB",0.5,"Cd","W","",0.002,NA,NA
"123","The Netherlands",1981,"16/04/1981",53.33333333,6.95,"Mytilus edulis",50,"SB",0.42,"Cd","W","",0.002,NA,NA
"124","The Netherlands",1981,"16/04/1981",53.06666667,5.06666667,"Mytilus edulis",50,"SB",0.55,"Cd","W","",0.002,NA,NA
"125","The Netherlands",1981,"16/04/1981",53.56666667,6.66666667,"Mytilus edulis",50,"SB",0.78,"Cd","W","",0.002,NA,NA
"126","The Netherlands",1981,"16/04/1981",53.66666667,6.58333333,"Mytilus edulis",50,"SB",0.57,"Cd","W","",0.002,NA,NA
"127","Norway",1983,"15/11/1983",59.81666667,5.71666667,"Mytilus edulis",20,"SB",2.07,"Cd","W","",NA,NA,NA
"128","Norway",1983,"15/11/1983",59.81666667,5.71666667,"Mytilus edulis",20,"SB",2,"Cd","W","",NA,NA,NA
"129","Norway",1983,"15/11/1983",59.81666667,5.71666667,"Mytilus edulis",20,"SB",3.4,"Cd","W","",NA,NA,NA
"130","Norway",1983,"15/11/1983",59.81666667,5.71666667,"Mytilus edulis",20,"SB",3.45,"Cd","W","",NA,NA,NA
"131","Norway",1983,"15/11/1983",59.81666667,5.71666667,"Mytilus edulis",20,"SB",2.72,"Cd","W","",NA,NA,NA
"132","Norway",1983,"15/11/1983",59.81666667,5.71666667,"Mytilus edulis",20,"SB",2.65,"Cd","W","",NA,NA,NA
"133","Norway",1983,"15/11/1983",60.2,6.55,"Mytilus edulis",20,"SB",20.4,"Cd","W","",NA,NA,NA
"134","Norway",1983,"15/11/1983",60.2,6.55,"Mytilus edulis",20,"SB",21.2,"Cd","W","",NA,NA,NA
"135","Norway",1983,"15/11/1983",60.2,6.55,"Mytilus edulis",20,"SB",20,"Cd","W","",NA,NA,NA
"136","Norway",1983,"15/11/1983",60.2,6.55,"Mytilus edulis",20,"SB",20.8,"Cd","W","",NA,NA,NA
"137","Norway",1983,"15/11/1983",60.2,6.55,"Mytilus edulis",20,"SB",19.5,"Cd","W","",NA,NA,NA
"138","Norway",1983,"15/11/1983",60.2,6.55,"Mytilus edulis",20,"SB",19,"Cd","W","",NA,NA,NA
"139","Norway",1983,"15/11/1983",60.41666667,6.4,"Mytilus edulis",20,"SB",13,"Cd","W","",NA,NA,NA
"140","Norway",1983,"15/11/1983",60.41666667,6.4,"Mytilus edulis",20,"SB",13.3,"Cd","W","",NA,NA,NA
"141","Norway",1983,"15/11/1983",60.41666667,6.4,"Mytilus edulis",20,"SB",15,"Cd","W","",NA,NA,NA
"142","Norway",1983,"15/11/1983",60.41666667,6.4,"Mytilus edulis",20,"SB",15.4,"Cd","W","",NA,NA,NA
"143","Norway",1983,"15/11/1983",60.41666667,6.4,"Mytilus edulis",20,"SB",15,"Cd","W","",NA,NA,NA
"144","Norway",1983,"15/11/1983",60.41666667,6.4,"Mytilus edulis",20,"SB",15.2,"Cd","W","",NA,NA,NA
"145","The Netherlands",1980,"20/10/1980",51.35,3.83333333,"Mytilus edulis",50,"SB",7.4,"Cd","W","",0.002,NA,NA
"146","Norway",1983,"15/11/1983",60.36666667,6.61666667,"Mytilus edulis",20,"SB",10.1,"Cd","W","",NA,NA,NA
"147","Norway",1983,"15/11/1983",60.36666667,6.61666667,"Mytilus edulis",20,"SB",10,"Cd","W","",NA,NA,NA
"148","Norway",1983,"15/11/1983",60.36666667,6.61666667,"Mytilus edulis",20,"SB",10.9,"Cd","W","",NA,NA,NA
"149","Norway",1983,"15/11/1983",60.36666667,6.61666667,"Mytilus edulis",20,"SB",10.5,"Cd","W","",NA,NA,NA
"150","Norway",1983,"15/11/1983",60.36666667,6.61666667,"Mytilus edulis",20,"SB",11.4,"Cd","W","",NA,NA,NA
"151","Norway",1983,"15/11/1983",60.36666667,6.61666667,"Mytilus edulis",20,"SB",11.1,"Cd","W","",NA,NA,NA
"152","Norway",1983,"15/11/1983",60.16666667,6,"Mytilus edulis",20,"SB",5.85,"Cd","W","",NA,NA,NA
"153","Norway",1983,"15/11/1983",60.16666667,6,"Mytilus edulis",20,"SB",5.9,"Cd","W","",NA,NA,NA
"154","Norway",1983,"15/11/1983",60.16666667,6,"Mytilus edulis",20,"SB",7.2,"Cd","W","",NA,NA,NA
"155","Norway",1983,"15/11/1983",60.16666667,6,"Mytilus edulis",20,"SB",7.15,"Cd","W","",NA,NA,NA
"156","Norway",1983,"15/11/1983",60.16666667,6,"Mytilus edulis",20,"SB",5.4,"Cd","W","",NA,NA,NA
"157","Norway",1983,"15/11/1983",60.16666667,6,"Mytilus edulis",20,"SB",5.35,"Cd","W","",NA,NA,NA
"158","Finland",1983,"02/09/1983",64.305,22.35833333,"Mytilus edulis",17,"SB",0.295,"Cd","W","",NA,NA,NA
"159","Finland",1983,"02/09/1983",64.305,22.35833333,"Mytilus edulis",13,"SB",0.163,"Cd","W","",NA,NA,NA
"160","Finland",1983,"02/09/1983",64.305,22.35833333,"Mytilus edulis",1,"SB",0.09,"Cd","W","",NA,NA,NA
"161","Belgium",1981,"15/09/1981",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.68,"Pb","W","",0.01,NA,NA
"162","The Netherlands",1981,"16/10/1981",51.35,3.83333333,"Mytilus edulis",50,"SB",2.8,"Cd","W","",0.002,NA,NA
"163","The Netherlands",1981,"16/10/1981",51.41666667,3.55,"Mytilus edulis",50,"SB",0.54,"Cd","W","",0.002,NA,NA
"164","The Netherlands",1981,"16/10/1981",51.23333333,4.21666667,"Mytilus edulis",50,"SB",4.1,"Cd","W","",0.002,NA,NA
"165","Belgium",1980,"15/09/1980",51.33333333,2.83333333,"Mytilus edulis",50,"SB",0.52,"Pb","W","",0.01,NA,NA
"166","Belgium",1980,"15/09/1980",51.33333333,2.83333333,"Mytilus edulis",50,"SB",0.61,"Pb","W","",0.01,NA,NA
"167","Belgium",1981,"15/09/1981",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.26,"Cd","W","",0.005,NA,NA
"168","Belgium",1981,"15/09/1981",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.23,"Cd","W","",0.005,NA,NA
"169","Belgium",1981,"15/09/1981",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.25,"Cd","W","",0.005,NA,NA
"170","Belgium",1981,"15/09/1981",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.11,"Cd","W","",0.005,NA,NA
"171","Belgium",1983,"15/09/1983",51.33333333,2.83333333,"Mytilus edulis",50,"SB",0.09,"Cd","W","",0.005,NA,NA
"172","Belgium",1983,"15/09/1983",51.33333333,2.83333333,"Mytilus edulis",50,"SB",0.1,"Cd","W","",0.005,NA,NA
"173","Belgium",1983,"15/09/1983",51.33333333,2.83333333,"Mytilus edulis",40,"SB",0.114,"Cd","W","",0.005,NA,NA
"174","Belgium",1983,"15/09/1983",51.33333333,2.83333333,"Mytilus edulis",10,"SB",0.155,"Cd","W","",0.005,NA,NA
"175","Belgium",1980,"15/09/1980",51.33333333,2.83333333,"Mytilus edulis",50,"SB",0.24,"Pb","W","",0.01,NA,NA
"176","Belgium",1980,"15/09/1980",51.33333333,2.83333333,"Mytilus edulis",50,"SB",0.51,"Pb","W","",0.01,NA,NA
"177","Belgium",1981,"15/09/1981",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.59,"Pb","W","",0.01,NA,NA
"178","Belgium",1981,"15/09/1981",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.59,"Pb","W","",0.01,NA,NA
"179","Belgium",1981,"15/09/1981",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.43,"Pb","W","",0.01,NA,NA
"180","Norway",1981,"27/10/1981",59.525,10.42666667,"Mytilus edulis",50,"SB",0.4,"Cd","W","",0.01,NA,NA
"181","Norway",1981,"29/12/1981",59.02716667,10.5255,"Mytilus edulis",50,"SB",0.4,"Cd","W","",0.01,NA,NA
"182","Norway",1981,"29/12/1981",59.62233333,10.64816667,"Mytilus edulis",50,"SB",0.2,"Cd","W","",0.01,NA,NA
"183","Norway",1981,"29/12/1981",59.62233333,10.64816667,"Mytilus edulis",50,"SB",0.3,"Cd","W","",0.01,NA,NA
"184","Belgium",1982,"15/09/1982",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.53,"Pb","W","",0.01,NA,NA
"185","Belgium",1982,"15/09/1982",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.55,"Pb","W","",0.01,NA,NA
"186","Belgium",1982,"15/09/1982",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.53,"Pb","W","",0.01,NA,NA
"187","Norway",1981,"17/03/1981",59.02333333,9.75366667,"Mytilus edulis",50,"SB",1.2,"Cd","W","",0.01,NA,NA
"188","Norway",1981,"27/10/1981",59.48816667,10.498,"Mytilus edulis",50,"SB",0.3,"Cd","W","",0.01,NA,NA
"189","Belgium",1982,"15/09/1982",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.17,"Cd","W","",0.005,NA,NA
"190","Belgium",1982,"15/09/1982",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.14,"Cd","W","",0.005,NA,NA
"191","Belgium",1982,"15/09/1982",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.26,"Cd","W","",0.005,NA,NA
"192","Belgium",1982,"15/09/1982",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.23,"Cd","W","",0.005,NA,NA
"193","Belgium",1982,"15/09/1982",51.33333333,2.83333333,"Mytilus edulis",100,"SB",0.42,"Pb","W","",0.01,NA,NA
"194","Norway",1983,"02/03/1983",59.62233333,10.64816667,"Mytilus edulis",50,"SB",0.18,"Cd","W","",0.01,NA,NA
"195","Norway",1983,"02/03/1983",59.62233333,10.64816667,"Mytilus edulis",50,"SB",0.18,"Cd","W","",0.01,NA,NA
"196","Norway",1983,"02/03/1983",59.62233333,10.64816667,"Mytilus edulis",50,"SB",0.21,"Cd","W","",0.01,NA,NA
"197","Norway",1983,"09/11/1983",59.02333333,9.75366667,"Mytilus edulis",54,"SB",0.27,"Cd","W","",0.01,NA,NA
"198","Norway",1983,"09/11/1983",59.02333333,9.75366667,"Mytilus edulis",49,"SB",0.33,"Cd","W","",0.01,NA,NA
"199","Norway",1983,"09/11/1983",59.02333333,9.75366667,"Mytilus edulis",49,"SB",0.32,"Cd","W","",0.01,NA,NA
"200","Norway",1983,"02/03/1983",59.62233333,10.64816667,"Mytilus edulis",60,"SB",0.26,"Cd","W","",0.01,NA,NA
"201","Norway",1983,"02/03/1983",59.62233333,10.64816667,"Mytilus edulis",50,"SB",0.28,"Cd","W","",0.01,NA,NA
"202","Norway",1983,"02/03/1983",59.62233333,10.64816667,"Mytilus edulis",50,"SB",0.26,"Cd","W","",0.01,NA,NA
