"X","Country","MYEAR","DATE","Latitude","Longitude","Species","NOINP","MATRX","Value.mgperkg","PARAM","BASIS","QFLAG","DETLI.mgperkg","LMQNT","UNCRT","n_bycountry"
12159,"Norway",2012,2012-11-09,58.0425,6.90033333,"Mytilus edulis",20,"SB",1.7,"Pb","W","",0.03,100,425,2853
12162,"Norway",2012,2012-11-09,58.0425,6.90033333,"Mytilus edulis",20,"SB",0.45,"Pb","W","",0.03,100,112.5,2853
12163,"Norway",2012,2012-11-09,58.0425,6.90033333,"Mytilus edulis",20,"SB",0.24,"Pb","W","",0.03,100,60,2853
12166,"Norway",2012,2012-10-08,59.88366667,10.711,"Mytilus edulis",165,"SB",0.48,"Pb","W","",0.03,100,120,2853
12167,"Norway",2012,2012-10-09,69.89866667,29.74416667,"Mytilus edulis",50,"SB",0.081,"Pb","W","",0.03,100,20.25,2853
12168,"Norway",2012,2012-10-09,69.89866667,29.74416667,"Mytilus edulis",50,"SB",0.067,"Pb","W","",0.03,100,16.75,2853
12169,"Norway",2012,2012-10-28,61.87533333,5.22166667,"Mytilus edulis",100,"SB",0.24,"Pb","W","",0.03,100,60,2853
12170,"Norway",2012,2012-10-28,61.87533333,5.22166667,"Mytilus edulis",50,"SB",0.23,"Pb","W","",0.03,100,57.5,2853
12171,"Norway",2012,2012-10-28,61.87533333,5.22166667,"Mytilus edulis",55,"SB",0.25,"Pb","W","",0.03,100,62.5,2853
12172,"Norway",2012,2012-10-11,59.6155,10.6515,"Mytilus edulis",100,"SB",0.09,"Pb","W","",0.03,100,22.5,2853
12173,"Norway",2012,2012-10-11,59.6155,10.6515,"Mytilus edulis",50,"SB",0.12,"Pb","W","",0.03,100,30,2853
12174,"Norway",2012,2012-10-11,59.6155,10.6515,"Mytilus edulis",50,"SB",0.16,"Pb","W","",0.03,100,40,2853
12175,"Norway",2012,2012-10-08,59.88366667,10.711,"Mytilus edulis",36,"SB",0.41,"Pb","W","",0.03,100,102.5,2853
12176,"Norway",2012,2012-10-08,59.88366667,10.711,"Mytilus edulis",20,"SB",0.49,"Pb","W","",0.03,100,122.5,2853
12177,"Norway",2012,2012-10-08,59.90533333,10.73633333,"Mytilus edulis",100,"SB",0.4,"Pb","W","",0.03,100,100,2853
12178,"Norway",2012,2012-10-08,59.90533333,10.73633333,"Mytilus edulis",50,"SB",0.39,"Pb","W","",0.03,100,97.5,2853
12179,"Norway",2012,2012-11-09,58.0555,7.70866667,"Mytilus edulis",20,"SB",0.34,"Pb","W","",0.03,100,85,2853
12180,"Norway",2012,2012-10-08,59.85133333,10.589,"Mytilus edulis",100,"SB",0.22,"Pb","W","",0.03,100,55,2853
12181,"Norway",2012,2012-10-18,59.04533333,9.70683333,"Mytilus edulis",17,"SB",0.27,"Pb","W","",0.03,100,67.5,2853
12182,"Norway",2012,2012-10-18,59.04533333,9.70683333,"Mytilus edulis",17,"SB",0.27,"Pb","W","",0.03,100,67.5,2853
12183,"Norway",2012,2012-10-18,59.04533333,9.70683333,"Mytilus edulis",15,"SB",0.29,"Pb","W","",0.03,100,72.5,2853
12184,"Norway",2012,2012-10-08,59.85133333,10.589,"Mytilus edulis",43,"SB",0.31,"Pb","W","",0.03,100,77.5,2853
12185,"Norway",2012,2012-10-08,59.85133333,10.589,"Mytilus edulis",16,"SB",0.25,"Pb","W","",0.03,100,62.5,2853
12186,"Norway",2012,2012-10-17,59.58366667,5.14583333,"Mytilus edulis",100,"SB",0.12,"Pb","W","",0.03,100,30,2853
12187,"Norway",2012,2012-10-17,59.58366667,5.14583333,"Mytilus edulis",50,"SB",0.11,"Pb","W","",0.03,100,27.5,2853
12188,"Norway",2012,2012-10-08,59.90533333,10.73633333,"Mytilus edulis",50,"SB",0.41,"Pb","W","",0.03,100,102.5,2853
12189,"United Kingdom",2018,2018-01-22,54.7026,-5.8321,"Mytilus edulis",50,"SB",0.444,"Pb","W","",0.01,NA,16.871,1350
12195,"United Kingdom",2018,2018-02-06,51.5114,0.5926,"Mytilus edulis",25,"SB",0.303,"Pb","W","",1e-04,NA,39.779,1350
12196,"United Kingdom",2018,2018-02-06,51.5114,0.5926,"Mytilus edulis",25,"SB",0.273,"Pb","W","",1e-04,NA,35.84,1350
12208,"United Kingdom",2018,2018-02-19,57.1429,-2.0567,"Mytilus edulis",20,"SB",0.378,"Pb","W","",0.0136,NA,56.274,1350
12214,"United Kingdom",2018,2018-02-06,51.7715,0.9346,"Mytilus edulis",30,"SB",0.394,"Pb","W","",1e-04,NA,51.725,1350
12215,"Norway",2012,2012-10-17,59.58366667,5.14583333,"Mytilus edulis",50,"SB",0.12,"Pb","W","",0.03,100,30,2853
12216,"United Kingdom",2018,2018-02-19,54.3869,-5.61827,"Mytilus edulis",50,"SB",0.637,"Pb","W","",0.01,NA,23.651,1350
12217,"United Kingdom",2018,2018-02-06,51.5114,0.5926,"Mytilus edulis",25,"SB",0.285,"Pb","W","",1e-04,NA,37.416,1350
12277,"United Kingdom",2018,2018-02-27,53.4668,-3.0403,"Mytilus edulis",21,"SB",1.15,"Pb","W","",1e-04,NA,150.975,1350
12278,"United Kingdom",2018,2018-02-27,53.4668,-3.0403,"Mytilus edulis",24,"SB",1.29,"Pb","W","",1e-04,NA,169.355,1350
12279,"United Kingdom",2018,2018-02-27,53.4668,-3.0403,"Mytilus edulis",24,"SB",1.26,"Pb","W","",1e-04,NA,165.416,1350
12286,"United Kingdom",2018,2018-03-12,53.30137,-3.86973,"Mytilus edulis",19,"SB",0.425,"Pb","W","",0.05,NA,38.113,1350
12287,"United Kingdom",2018,2018-02-27,50.6233,-3.4441,"Mytilus edulis",20,"SB",0.398,"Pb","W","",1e-04,NA,52.251,1350
12288,"United Kingdom",2018,2018-02-27,50.6233,-3.4441,"Mytilus edulis",22,"SB",0.237,"Pb","W","",1e-04,NA,31.114,1350
12289,"United Kingdom",2018,2018-03-12,53.3372,-3.2753,"Mytilus edulis",25,"SB",0.718,"Pb","W","",0.05,NA,54.655,1350
12290,"United Kingdom",2018,2018-03-12,53.3372,-3.2753,"Mytilus edulis",25,"SB",7.16,"Pb","W","",0.05,NA,485.31,1350
12291,"United Kingdom",2018,2018-03-12,53.3372,-3.2753,"Mytilus edulis",25,"SB",0.558,"Pb","W","",0.05,NA,45.295,1350
12292,"United Kingdom",2018,2018-03-12,53.30137,-3.86973,"Mytilus edulis",18,"SB",0.434,"Pb","W","",0.05,NA,38.575,1350
12293,"United Kingdom",2018,2018-03-12,53.30137,-3.86973,"Mytilus edulis",18,"SB",0.407,"Pb","W","",0.05,NA,37.202,1350
12294,"United Kingdom",2018,2018-03-14,51.7151,-4.8629,"Mytilus edulis",38,"SB",0.197,"Pb","W","",0.05,NA,28.334,1350
12295,"United Kingdom",2018,2018-03-14,51.7151,-4.8629,"Mytilus edulis",39,"SB",0.26,"Pb","W","",0.05,NA,30.574,1350
12296,"United Kingdom",2018,2018-03-14,51.7151,-4.8629,"Mytilus edulis",38,"SB",0.232,"Pb","W","",0.05,NA,29.523,1350
12297,"United Kingdom",2018,2018-01-30,50.80907,-1.03515,"Mytilus edulis",25,"SB",0.331,"Pb","W","",1e-04,NA,43.455,1350
12298,"United Kingdom",2018,2018-02-27,50.6233,-3.4441,"Mytilus edulis",20,"SB",0.232,"Pb","W","",1e-04,NA,30.458,1350
12299,"United Kingdom",2018,2018-02-14,54.6683,-5.8067,"Mytilus edulis",50,"SB",0.32,"Pb","W","",0.01,NA,12.644,1350
12300,"United Kingdom",2018,2018-02-13,57.8376,-5.5874,"Mytilus edulis",20,"SB",0.119,"Pb","W","",0.0136,NA,18.855,1350
12301,"United Kingdom",2018,2018-02-13,57.8376,-5.5874,"Mytilus edulis",20,"SB",0.0944,"Pb","W","",0.0136,NA,15.52,1350
12302,"United Kingdom",2018,2018-01-30,50.80907,-1.03515,"Mytilus edulis",25,"SB",0.262,"Pb","W","",1e-04,NA,34.396,1350
12303,"United Kingdom",2018,2018-01-30,50.80907,-1.03515,"Mytilus edulis",25,"SB",0.306,"Pb","W","",1e-04,NA,40.173,1350
12304,"United Kingdom",2018,2018-02-19,57.1429,-2.0567,"Mytilus edulis",20,"SB",0.376,"Pb","W","",0.0136,NA,55.981,1350
12305,"United Kingdom",2018,2018-02-26,53.4386,-3.0351,"Mytilus edulis",20,"SB",0.534,"Pb","W","",1e-04,NA,70.105,1350
12306,"United Kingdom",2018,2018-02-26,53.4386,-3.0351,"Mytilus edulis",20,"SB",0.469,"Pb","W","",1e-04,NA,61.572,1350
12307,"United Kingdom",2018,2018-02-19,57.1429,-2.0567,"Mytilus edulis",20,"SB",0.307,"Pb","W","",0.0136,NA,45.876,1350
12308,"United Kingdom",2018,2018-02-26,53.4386,-3.0351,"Mytilus edulis",20,"SB",0.58,"Pb","W","",1e-04,NA,76.144,1350
12309,"United Kingdom",2018,2018-02-12,52.932,0.0778,"Mytilus edulis",45,"SB",0.309,"Pb","W","",1e-04,NA,40.566,1350
12310,"United Kingdom",2018,2018-02-12,52.932,0.0778,"Mytilus edulis",45,"SB",0.329,"Pb","W","",1e-04,NA,43.192,1350
12311,"United Kingdom",2018,2018-02-12,52.932,0.0778,"Mytilus edulis",45,"SB",0.355,"Pb","W","",1e-04,NA,46.605,1350
12312,"United Kingdom",2018,2018-02-07,54.25867,-5.83501,"Mytilus edulis",50,"SB",0.325,"Pb","W","",0.01,NA,12.81,1350
12313,"United Kingdom",2018,2018-02-21,54.6305,-1.1401,"Mytilus edulis",60,"SB",0.963,"Pb","W","",1e-04,NA,126.425,1350
12314,"United Kingdom",2018,2018-02-21,54.6305,-1.1401,"Mytilus edulis",60,"SB",1.03,"Pb","W","",1e-04,NA,135.221,1350
12315,"United Kingdom",2018,2018-03-26,51.98835,1.26511,"Mytilus edulis",30,"SB",0.466,"Pb","W","",1e-04,NA,61.178,1350
12316,"United Kingdom",2018,2018-01-29,54.104,-6.26978,"Mytilus edulis",50,"SB",0.515,"Pb","W","",0.01,NA,19.347,1350
12317,"United Kingdom",2018,2018-02-20,50.5628,-4.9311,"Mytilus edulis",40,"SB",0.216,"Pb","W","",1e-04,NA,28.357,1350
12318,"United Kingdom",2018,2018-02-20,50.5628,-4.9311,"Mytilus edulis",40,"SB",0.237,"Pb","W","",1e-04,NA,31.114,1350
12319,"United Kingdom",2018,2018-02-05,54.49104,-0.61042,"Mytilus edulis",60,"SB",0.589,"Pb","W","",1e-04,NA,77.326,1350
12320,"United Kingdom",2018,2018-02-05,54.49104,-0.61042,"Mytilus edulis",60,"SB",0.574,"Pb","W","",1e-04,NA,75.356,1350
12321,"United Kingdom",2018,2018-02-05,54.49104,-0.61042,"Mytilus edulis",60,"SB",0.547,"Pb","W","",1e-04,NA,71.812,1350
12322,"United Kingdom",2018,2018-01-22,54.6445,-5.8797,"Mytilus edulis",50,"SB",0.444,"Pb","W","",0.01,NA,16.871,1350
12323,"United Kingdom",2018,2018-02-20,50.5628,-4.9311,"Mytilus edulis",40,"SB",0.3,"Pb","W","",1e-04,NA,39.385,1350
12324,"Norway",2013,2013-10-10,63.61823333,8.29041667,"Mytilus edulis",53,"SB",0.23,"Pb","W","",0.5,NA,39.1,2853
12325,"United Kingdom",2018,2018-02-13,57.8376,-5.5874,"Mytilus edulis",20,"SB",0.17,"Pb","W","",0.0136,NA,26.027,1350
12326,"United Kingdom",2018,2018-02-13,52.7303,-4.0195,"Mytilus edulis",17,"SB",0.912,"Pb","W","",0.05,NA,66.604,1350
12327,"United Kingdom",2018,2018-02-13,52.7303,-4.0195,"Mytilus edulis",17,"SB",0.714,"Pb","W","",0.05,NA,54.414,1350
12328,"United Kingdom",2018,2018-02-13,52.7303,-4.0195,"Mytilus edulis",17,"SB",0.689,"Pb","W","",0.05,NA,52.917,1350
12329,"Norway",2013,2013-10-10,63.61823333,8.29041667,"Mytilus edulis",35,"SB",0.22,"Pb","W","",0.5,NA,37.4,2853
12330,"Norway",2013,2013-10-10,63.61823333,8.29041667,"Mytilus edulis",29,"SB",0.24,"Pb","W","",0.5,NA,40.8,2853
12331,"Norway",2013,2013-09-05,59.88366667,10.711,"Mytilus edulis",204,"SB",0.62,"Pb","W","",0.5,NA,105.4,2853
12332,"Norway",2013,2013-10-29,59.58366667,5.14583333,"Mytilus edulis",50,"SB",0.096,"Pb","W","",0.5,NA,16.32,2853
12333,"Norway",2013,2013-10-29,59.58366667,5.14583333,"Mytilus edulis",50,"SB",0.093,"Pb","W","",0.5,NA,15.81,2853
12334,"United Kingdom",2018,2018-02-21,54.6305,-1.1401,"Mytilus edulis",60,"SB",1.18,"Pb","W","",1e-04,NA,154.914,1350
12335,"Norway",2013,2013-10-01,59.6155,10.6515,"Mytilus edulis",100,"SB",0.079,"Pb","W","",0.5,NA,13.43,2853
12336,"Norway",2013,2013-10-01,59.6155,10.6515,"Mytilus edulis",50,"SB",0.095,"Pb","W","",0.5,NA,16.15,2853
12337,"Norway",2013,2013-10-01,59.6155,10.6515,"Mytilus edulis",48,"SB",0.11,"Pb","W","",0.5,NA,18.7,2853
12338,"United Kingdom",2018,2018-03-26,51.98835,1.26511,"Mytilus edulis",30,"SB",0.403,"Pb","W","",1e-04,NA,52.907,1350
12339,"United Kingdom",2018,2018-03-26,51.98835,1.26511,"Mytilus edulis",30,"SB",0.487,"Pb","W","",1e-04,NA,63.935,1350
12340,"Norway",2013,2013-09-05,59.88366667,10.711,"Mytilus edulis",112,"SB",0.66,"Pb","W","",0.5,NA,112.2,2853
12341,"Norway",2013,2013-09-05,59.88366667,10.711,"Mytilus edulis",73,"SB",0.63,"Pb","W","",0.5,NA,107.1,2853
12342,"Norway",2013,2013-10-29,60.38716667,6.689,"Mytilus edulis",100,"SB",0.51,"Pb","W","",0.5,NA,86.7,2853
12343,"Norway",2013,2013-10-29,60.38716667,6.689,"Mytilus edulis",50,"SB",0.68,"Pb","W","",0.5,NA,115.6,2853
12344,"Norway",2013,2013-10-29,60.38716667,6.689,"Mytilus edulis",50,"SB",0.03,"Pb","W","<",0.5,NA,NA,2853
12345,"Norway",2013,2013-10-28,60.09666667,6.53283333,"Mytilus edulis",100,"SB",1.7,"Pb","W","",0.5,NA,289,2853
12346,"Norway",2013,2013-10-28,60.09666667,6.53283333,"Mytilus edulis",50,"SB",1.6,"Pb","W","",0.5,NA,272,2853
12347,"Norway",2013,2013-09-25,59.48816667,10.498,"Mytilus edulis",88,"SB",0.28,"Pb","W","",0.5,NA,47.6,2853
12348,"Norway",2013,2013-09-25,59.48816667,10.498,"Mytilus edulis",19,"SB",0.17,"Pb","W","",0.5,NA,28.9,2853
12349,"Norway",2013,2013-09-25,59.48816667,10.498,"Mytilus edulis",19,"SB",0.19,"Pb","W","",0.5,NA,32.3,2853
12350,"Norway",2013,2013-10-29,63.99665,9.95251667,"Mytilus edulis",100,"SB",0.35,"Pb","W","",0.5,NA,59.5,2853
12351,"Norway",2013,2013-10-28,60.09666667,6.53283333,"Mytilus edulis",50,"SB",1.4,"Pb","W","",0.5,NA,238,2853
12352,"Norway",2013,2013-10-17,59.07356667,10.42521667,"Mytilus edulis",50,"SB",0.077,"Pb","W","",0.5,NA,13.09,2853
12353,"Norway",2013,2013-10-17,59.07356667,10.42521667,"Mytilus edulis",20,"SB",0.093,"Pb","W","",0.5,NA,15.81,2853
12354,"Norway",2013,2013-10-17,59.07356667,10.42521667,"Mytilus edulis",20,"SB",0.083,"Pb","W","",0.5,NA,14.11,2853
12355,"Norway",2013,2013-10-29,59.984,5.7545,"Mytilus edulis",100,"SB",0.18,"Pb","W","",0.5,NA,30.6,2853
12356,"Norway",2013,2013-10-29,59.984,5.7545,"Mytilus edulis",50,"SB",0.14,"Pb","W","",0.5,NA,23.8,2853
12357,"Norway",2013,2013-10-29,59.984,5.7545,"Mytilus edulis",50,"SB",0.12,"Pb","W","",0.5,NA,20.4,2853
12358,"Norway",2013,2013-10-18,59.02333333,9.75366667,"Mytilus edulis",20,"SB",0.22,"Pb","W","",0.5,NA,37.4,2853
12359,"Norway",2013,2013-10-18,59.02333333,9.75366667,"Mytilus edulis",20,"SB",0.23,"Pb","W","",0.5,NA,39.1,2853
12360,"Norway",2013,2013-10-18,59.02333333,9.75366667,"Mytilus edulis",20,"SB",0.18,"Pb","W","",0.5,NA,30.6,2853
12361,"Norway",2013,2013-10-29,60.42083333,6.40533333,"Mytilus edulis",100,"SB",0.3,"Pb","W","",0.5,NA,51,2853
12362,"Norway",2013,2013-10-29,60.42083333,6.40533333,"Mytilus edulis",50,"SB",0.32,"Pb","W","",0.5,NA,54.4,2853
12363,"Norway",2013,2013-10-29,60.42083333,6.40533333,"Mytilus edulis",50,"SB",0.43,"Pb","W","",0.5,NA,73.1,2853
12364,"Norway",2013,2013-10-29,60.24233333,6.15266667,"Mytilus edulis",100,"SB",0.25,"Pb","W","",0.5,NA,42.5,2853
12365,"Norway",2013,2013-10-29,63.99665,9.95251667,"Mytilus edulis",50,"SB",0.31,"Pb","W","",0.5,NA,52.7,2853
12366,"Norway",2013,2013-10-29,63.99665,9.95251667,"Mytilus edulis",50,"SB",0.33,"Pb","W","",0.5,NA,56.1,2853
12367,"Norway",2013,2013-10-29,60.24233333,6.15266667,"Mytilus edulis",50,"SB",0.29,"Pb","W","",0.5,NA,49.3,2853
12368,"Norway",2013,2013-10-29,60.24233333,6.15266667,"Mytilus edulis",50,"SB",0.34,"Pb","W","",0.5,NA,57.8,2853
12369,"Norway",2013,2013-09-04,59.85133333,10.589,"Mytilus edulis",114,"SB",0.22,"Pb","W","",0.5,NA,37.4,2853
12370,"Norway",2013,2013-09-04,59.85133333,10.589,"Mytilus edulis",15,"SB",0.31,"Pb","W","",0.5,NA,52.7,2853
12371,"Norway",2013,2013-09-04,59.85133333,10.589,"Mytilus edulis",15,"SB",0.27,"Pb","W","",0.5,NA,45.9,2853
12372,"Norway",2013,2013-09-04,59.7445,10.52283333,"Mytilus edulis",14,"SB",0.17,"Pb","W","",0.5,NA,28.9,2853
12373,"Norway",2013,2013-09-04,59.71333333,10.55516667,"Mytilus edulis",20,"SB",0.084,"Pb","W","",0.5,NA,14.28,2853
12374,"Norway",2013,2013-09-04,59.71333333,10.55516667,"Mytilus edulis",20,"SB",0.1,"Pb","W","",0.5,NA,17,2853
12375,"Norway",2013,2013-09-04,59.71333333,10.55516667,"Mytilus edulis",20,"SB",0.086,"Pb","W","",0.5,NA,14.62,2853
12376,"Norway",2013,2013-10-18,59.04533333,9.70683333,"Mytilus edulis",9,"SB",0.3,"Pb","W","",0.5,NA,51,2853
12377,"Norway",2013,2013-10-18,59.04533333,9.70683333,"Mytilus edulis",9,"SB",1.9,"Pb","W","",0.5,NA,323,2853
12378,"Norway",2013,2013-10-02,59.68195,8.10885,"Mytilus edulis",19,"SB",0.2,"Pb","W","",0.5,NA,34,2853
12379,"Norway",2013,2013-10-02,59.68195,8.10885,"Mytilus edulis",19,"SB",0.18,"Pb","W","",0.5,NA,30.6,2853
12380,"Norway",2013,2013-10-02,59.68195,8.10885,"Mytilus edulis",19,"SB",0.16,"Pb","W","",0.5,NA,27.2,2853
12381,"Norway",2013,2013-09-04,59.7445,10.52283333,"Mytilus edulis",15,"SB",0.16,"Pb","W","",0.5,NA,27.2,2853
12382,"Norway",2013,2013-09-04,59.7445,10.52283333,"Mytilus edulis",14,"SB",0.19,"Pb","W","",0.5,NA,32.3,2853
12383,"Norway",2013,2013-09-24,60.8872,10.74771667,"Mytilus edulis",72,"SB",0.18,"Pb","W","",0.5,NA,30.6,2853
12384,"Norway",2013,2013-10-17,58.0555,7.70866667,"Mytilus edulis",20,"SB",0.2,"Pb","W","",0.5,NA,34,2853
12385,"Norway",2013,2013-10-18,58.13166667,8.00166667,"Mytilus edulis",20,"SB",5.7,"Pb","W","",0.5,NA,969,2853
12386,"Norway",2013,2013-10-18,58.13166667,8.00166667,"Mytilus edulis",20,"SB",4.6,"Pb","W","",0.5,NA,782,2853
12387,"Norway",2013,2013-10-18,58.13166667,8.00166667,"Mytilus edulis",20,"SB",6.1,"Pb","W","",0.5,NA,1037,2853
12388,"Norway",2013,2013-09-11,60.40066667,5.30166667,"Mytilus edulis",20,"SB",0.37,"Pb","W","",0.5,NA,62.9,2853
12389,"Norway",2013,2013-09-11,60.40066667,5.30166667,"Mytilus edulis",20,"SB",0.26,"Pb","W","",0.5,NA,44.2,2853
12390,"Norway",2013,2013-09-04,59.90533333,10.73633333,"Mytilus edulis",135,"SB",0.49,"Pb","W","",0.5,NA,83.3,2853
12391,"Norway",2013,2013-09-04,59.90533333,10.73633333,"Mytilus edulis",50,"SB",0.37,"Pb","W","",0.5,NA,62.9,2853
12392,"Norway",2013,2013-09-04,59.90533333,10.73633333,"Mytilus edulis",50,"SB",0.37,"Pb","W","",0.5,NA,62.9,2853
12393,"Norway",2013,2013-08-31,60.8855,10.73791667,"Mytilus edulis",230,"SB",0.31,"Pb","W","",0.5,NA,52.7,2853
12394,"Norway",2013,2013-08-31,60.8855,10.73791667,"Mytilus edulis",89,"SB",0.53,"Pb","W","",0.5,NA,90.1,2853
12395,"Norway",2013,2013-08-31,60.8855,10.73791667,"Mytilus edulis",50,"SB",0.19,"Pb","W","",0.5,NA,32.3,2853
12396,"Norway",2013,2013-09-23,68.24783333,14.66683333,"Mytilus edulis",94,"SB",0.16,"Pb","W","",0.5,NA,27.2,2853
12397,"Norway",2013,2013-09-23,68.24783333,14.66683333,"Mytilus edulis",99,"SB",0.2,"Pb","W","",0.5,NA,34,2853
12398,"Norway",2013,2013-09-23,68.24783333,14.66683333,"Mytilus edulis",97,"SB",0.19,"Pb","W","",0.5,NA,32.3,2853
12399,"Norway",2013,2013-09-24,60.8872,10.74771667,"Mytilus edulis",58,"SB",0.14,"Pb","W","",0.5,NA,23.8,2853
12400,"Norway",2013,2013-09-24,60.8872,10.74771667,"Mytilus edulis",45,"SB",0.14,"Pb","W","",0.5,NA,23.8,2853
12401,"Norway",2013,2013-11-11,59.08,10.98633333,"Mytilus edulis",19,"SB",0.62,"Pb","W","",0.5,NA,105.4,2853
12402,"Norway",2013,2013-11-03,70.13833333,30.36166667,"Mytilus edulis",100,"SB",0.64,"Pb","W","",0.5,NA,108.8,2853
12403,"Norway",2013,2013-11-03,70.13833333,30.36166667,"Mytilus edulis",50,"SB",0.12,"Pb","W","",0.5,NA,20.4,2853
12404,"Norway",2013,2013-11-03,70.13833333,30.36166667,"Mytilus edulis",50,"SB",0.12,"Pb","W","",0.5,NA,20.4,2853
12405,"Norway",2013,2013-11-04,69.89866667,29.74416667,"Mytilus edulis",100,"SB",0.1,"Pb","W","",0.5,NA,17,2853
12406,"Norway",2013,2013-11-04,69.89866667,29.74416667,"Mytilus edulis",50,"SB",0.06,"Pb","W","",0.5,NA,10.2,2853
12407,"Norway",2013,2013-11-04,69.89866667,29.74416667,"Mytilus edulis",50,"SB",0.075,"Pb","W","",0.5,NA,12.75,2853
12408,"Norway",2013,2013-10-15,58.0425,6.90033333,"Mytilus edulis",78,"SB",0.21,"Pb","W","",0.5,NA,35.7,2853
12409,"Norway",2013,2013-10-14,59.095,11.13666667,"Mytilus edulis",20,"SB",0.085,"Pb","W","",0.5,NA,14.45,2853
12410,"Norway",2013,2013-10-14,59.095,11.13666667,"Mytilus edulis",24,"SB",0.11,"Pb","W","",0.5,NA,18.7,2853
12411,"Norway",2013,2013-10-14,59.095,11.13666667,"Mytilus edulis",33,"SB",0.11,"Pb","W","",0.5,NA,18.7,2853
12412,"Norway",2013,2013-10-15,58.0425,6.90033333,"Mytilus edulis",41,"SB",0.2,"Pb","W","",0.5,NA,34,2853
12413,"Norway",2013,2013-10-15,58.0425,6.90033333,"Mytilus edulis",18,"SB",0.2,"Pb","W","",0.5,NA,34,2853
12414,"Norway",2013,2013-10-17,58.0555,7.70866667,"Mytilus edulis",20,"SB",0.18,"Pb","W","",0.5,NA,30.6,2853
12415,"Norway",2013,2013-10-17,58.0555,7.70866667,"Mytilus edulis",20,"SB",0.2,"Pb","W","",0.5,NA,34,2853
12416,"Norway",2013,2013-10-29,59.58366667,5.14583333,"Mytilus edulis",100,"SB",0.11,"Pb","W","",0.5,NA,18.7,2853
12502,"Norway",2018,2018-10-11,58.04605,6.9159,"Mytilus edulis",20,"SB",0.31,"Pb","W","",NA,NA,2010.84,2853
12503,"Norway",2018,2018-10-11,58.04605,6.9159,"Mytilus edulis",20,"SB",0.26,"Pb","W","",NA,NA,1686.52,2853
12504,"Norway",2018,2018-10-11,58.04605,6.9159,"Mytilus edulis",20,"SB",0.31,"Pb","W","",NA,NA,2010.84,2853
12506,"Norway",2018,2018-11-05,62.46425,6.23863333,"Mytilus edulis",20,"SB",0.24,"Pb","W","",NA,NA,1556.79,2853
12507,"Norway",2018,2018-11-10,67.2963,14.39563333,"Mytilus edulis",20,"SB",0.23,"Pb","W","",NA,NA,1491.93,2853
12508,"Norway",2018,2018-11-10,67.2963,14.39563333,"Mytilus edulis",20,"SB",0.18,"Pb","W","",NA,NA,1167.61,2853
12509,"Norway",2018,2018-11-10,67.2963,14.39563333,"Mytilus edulis",20,"SB",0.3,"Pb","W","",NA,NA,1945.97,2853
12510,"Norway",2018,2018-11-05,62.46425,6.23863333,"Mytilus edulis",20,"SB",0.26,"Pb","W","",NA,NA,1686.52,2853
12511,"Norway",2018,2018-11-05,62.46425,6.23863333,"Mytilus edulis",20,"SB",0.22,"Pb","W","",NA,NA,1427.06,2853
12512,"Norway",2018,2018-11-10,67.41271667,14.62193333,"Mytilus edulis",20,"SB",0.16,"Pb","W","",NA,NA,1037.89,2853
12513,"Norway",2018,2018-10-08,60.4239,6.6223,"Mytilus edulis",20,"SB",0.21,"Pb","W","",NA,NA,1362.2,2853
12514,"Norway",2018,2018-11-10,67.41271667,14.62193333,"Mytilus edulis",20,"SB",0.2,"Pb","W","",NA,NA,1297.34,2853
12515,"Norway",2018,2018-11-10,67.41271667,14.62193333,"Mytilus edulis",20,"SB",0.19,"Pb","W","",NA,NA,1232.47,2853
12516,"Norway",2018,2018-10-08,60.4239,6.6223,"Mytilus edulis",20,"SB",0.23,"Pb","W","",NA,NA,1491.93,2853
12517,"Norway",2018,2018-10-08,60.4239,6.6223,"Mytilus edulis",20,"SB",0.22,"Pb","W","",NA,NA,1427.06,2853
12518,"Norway",2018,2018-09-04,59.85133333,10.589,"Mytilus edulis",20,"SB",0.29,"Pb","W","",NA,NA,1881.11,2853
12519,"Norway",2018,2018-09-04,59.85133333,10.589,"Mytilus edulis",20,"SB",0.33,"Pb","W","",NA,NA,2140.56,2853
12520,"Norway",2018,2018-09-04,59.85133333,10.589,"Mytilus edulis",20,"SB",0.52,"Pb","W","",NA,NA,3372.99,2853
12521,"Norway",2018,2018-09-19,70.13728333,30.34175,"Mytilus edulis",20,"SB",0.1,"Pb","W","",NA,NA,648.726,2853
12522,"Norway",2018,2018-09-19,70.13728333,30.34175,"Mytilus edulis",20,"SB",0.12,"Pb","W","",NA,NA,778.443,2853
12523,"Norway",2018,2018-09-19,70.13728333,30.34175,"Mytilus edulis",20,"SB",0.11,"Pb","W","",NA,NA,713.584,2853
12524,"Norway",2018,2018-09-01,66.31166667,14.12533333,"Mytilus edulis",20,"SB",0.5,"Pb","W","",NA,NA,3243.26,2853
12525,"Norway",2018,2018-09-01,66.31166667,14.12533333,"Mytilus edulis",20,"SB",0.57,"Pb","W","",NA,NA,3697.31,2853
12526,"Norway",2018,2018-09-01,66.31166667,14.12533333,"Mytilus edulis",20,"SB",0.74,"Pb","W","",NA,NA,4800.01,2853
12527,"Norway",2018,2018-10-23,68.24916667,14.6627,"Mytilus edulis",20,"SB",0.1,"Pb","W","",NA,NA,648.726,2853
12528,"Norway",2018,2018-10-23,68.24916667,14.6627,"Mytilus edulis",20,"SB",0.11,"Pb","W","",NA,NA,713.584,2853
